student_id,country,development_level,poverty_rate_percent,internet_infrastructure_index,average_internet_speed_mbps,age,gender,urban_rural,family_income_level,device_access,internet_access_hours,education_level,field_of_study,academic_motivation,online_learning_hours,social_media_hours,sessions_per_day,average_session_length_minutes,late_night_usage,education_content_hours,short_video_hours,entertainment_content_hours,news_content_hours,likes_given_per_day,comments_written_per_day,posts_created_per_week,late_night_score,brain_rot_index,brain_rot_level,attention_span_minutes,study_hours_per_week,class_attendance_rate,productivity_score,sleep_hours,stress_level,anxiety_score,depression_score,ads_viewed_per_day,ads_clicked_per_week,impulse_purchase_score,digital_spending_per_month,cyberbullying_exposure,adult_content_exposure,digital_addiction_score,wellbeing_index,academic_risk_score,financial_risk_score
1462,Oman,Developing,34.31,54.33,76.57,20,Male,Rural,High,Shared Device,3.982,Graduate,Arts,8.221,9.857,3.101,8.069,34.759,1,1.067,1.294,0.739,0.856,53.884,5.133,1.84,0,16.48,1,55.664,34.044,100.0,8.22,7.037,3.803,2.034,4.575,76.982,7.214,5.8,88.467,0,0,9.525,64.683,0.0,43.159
1463,Turkey,Developing,20.82,74.61,52.36,20,Male,Rural,Middle,Both,5.44,Diploma,Business,3.623,5.817,4.364,11.416,45.732,2,0.266,1.83,2.268,0.207,66.903,3.315,3.228,1,19.076,1,49.935,20.359,98.428,7.391,5.05,7.019,6.789,5.96,109.793,16.792,8.628,99.804,0,0,15.168,53.499,0.0,67.368
1464,Morocco,Underdeveloped,51.4,20.76,6.03,25,Male,Urban,Low,Smartphone,5.022,Dropout,NA,3.393,5.605,2.904,11.162,36.63,2,0.461,1.396,1.047,0.286,67.284,7.976,3.156,1,8.23,1,53.401,21.02,95.638,9.957,6.09,5.604,5.425,3.118,85.768,12.808,4.753,12.7,0,0,11.938,61.553,0.0,27.065
1465,Tanzania,Underdeveloped,49.86,41.4,10.04,25,Female,Rural,Low,Smartphone,6.721,PhD,Social Sciences,8.3,9.226,3.125,8.633,40.947,2,1.241,1.09,0.794,0.911,85.432,6.826,4.693,1,20.677,1,60.0,29.724,89.444,10.0,6.147,4.541,4.344,5.804,73.951,13.02,6.004,41.828,0,0,15.544,50.388,0.0,56.296
1466,Oman,Developing,34.31,54.33,76.57,20,Male,Urban,Middle,Smartphone,5.748,Graduate,Arts,7.737,7.341,2.861,9.451,27.439,3,0.791,0.863,1.208,0.823,55.252,7.005,4.508,2,20.528,1,57.493,26.697,96.392,9.353,5.525,5.084,3.805,5.379,73.616,9.707,5.124,61.371,0,0,14.328,55.256,0.0,45.265
1467,Ghana,Underdeveloped,40.55,23.24,10.57,19,Female,Rural,Middle,Smartphone,2.28,School,NA,5.954,5.046,1.828,5.671,30.464,1,0.138,0.81,0.88,0.191,37.291,5.891,1.297,0,10.711,1,60.0,25.15,94.903,9.611,6.898,3.66,2.254,3.52,52.518,7.98,2.692,32.905,0,0,5.227,63.845,0.0,19.312
1468,Brazil,Developing,25.5,69.07,31.19,19,Female,Urban,Low,Smartphone,4.989,School,NA,4.795,6.754,3.802,11.45,43.337,2,0.289,1.966,1.547,0.283,49.878,6.696,6.3,1,22.58,1,52.518,21.19,84.253,9.323,6.145,5.116,3.535,4.595,98.485,13.004,6.777,57.038,0,0,12.282,53.588,0.0,62.559
1469,India,Developing,21.08,49.23,68.22,21,Female,Rural,Middle,Both,5.54,Graduate,Social Sciences,7.458,8.776,3.546,9.083,38.995,2,1.0,1.801,0.745,0.93,82.11,5.739,4.295,1,19.112,1,52.209,27.698,91.652,8.85,5.801,5.639,4.055,4.739,99.024,11.485,5.413,91.808,0,0,11.666,53.453,0.0,45.724
1470,South Africa,Developing,22.33,69.46,26.6,20,Female,Urban,High,Smartphone,5.229,Graduate,Business,5.817,6.614,3.323,9.994,38.851,1,0.523,1.101,1.699,0.318,73.429,10.759,6.007,0,9.011,1,57.781,23.843,93.596,10.0,6.215,4.008,3.721,5.88,106.886,13.134,4.428,65.557,1,0,9.816,59.939,0.0,22.718
1471,UK,Developed,12.32,93.79,133.44,22,Male,Rural,Middle,Smartphone,5.181,Diploma,Medicine,3.717,4.261,2.372,7.76,30.668,2,0.349,0.973,1.05,0.464,69.905,3.522,4.013,1,5.674,1,53.721,18.944,88.075,10.0,6.238,3.319,4.032,2.445,84.811,12.395,4.225,53.851,0,0,9.703,54.627,0.0,39.573
1472,Saudi Arabia,Developing,18.41,63.7,33.33,24,Male,Urban,High,Smartphone,6.318,Diploma,Social Sciences,4.33,6.919,2.959,7.659,34.842,2,0.243,1.135,1.581,0.321,74.936,4.353,2.037,1,11.158,1,58.841,20.604,89.491,9.496,5.205,5.939,5.373,6.09,79.583,10.897,7.663,127.369,0,0,11.982,49.721,0.0,42.32
1473,Oman,Developing,34.31,54.33,76.57,21,Female,Urban,Low,Shared Device,2.813,Diploma,Business,4.447,5.376,2.191,7.109,26.109,3,0.327,1.308,0.556,0.313,68.228,3.494,2.763,2,14.006,1,54.167,23.729,91.912,9.567,5.92,5.254,6.555,4.413,76.119,11.108,3.838,29.148,0,0,15.094,52.809,0.0,42.223
1474,Bangladesh,Underdeveloped,37.93,39.13,19.06,21,Female,Urban,Low,Smartphone,6.463,Dropout,NA,5.332,6.041,3.395,10.297,36.205,3,0.506,1.321,1.567,0.727,83.331,9.736,2.374,2,16.901,1,58.547,21.823,92.175,7.746,6.239,3.611,3.35,5.165,99.633,13.768,3.97,11.674,0,0,10.553,58.83,0.0,29.177
1475,Switzerland,Developed,13.32,91.57,238.05,17,Male,Rural,Middle,Both,4.258,Diploma,STEM,4.101,4.844,2.792,8.145,27.825,2,0.338,0.978,1.476,0.348,33.569,7.612,3.692,1,18.036,1,54.702,16.727,84.485,9.15,6.453,4.386,3.744,3.488,88.568,11.451,6.065,69.329,0,0,12.396,67.021,0.0,39.621
1476,Bolivia,Underdeveloped,44.35,35.68,17.19,21,Male,Urban,High,Shared Device,4.742,Postgraduate,Business,8.928,8.546,2.318,8.176,33.984,3,0.713,0.743,0.862,0.785,72.937,4.082,3.99,2,8.008,1,60.0,32.376,92.438,10.0,6.525,4.638,5.876,6.923,67.896,5.787,2.947,55.31,1,1,14.032,60.144,0.0,20.239
1477,Philippines,Developing,24.12,66.21,33.68,23,Male,Rural,High,Smartphone,4.284,Graduate,Medicine,5.813,5.941,3.129,7.66,34.742,2,1.036,1.734,0.358,0.822,48.106,1.875,2.275,1,9.783,1,56.979,28.457,93.595,9.888,7.143,3.458,4.946,2.239,94.974,13.084,6.146,120.335,0,0,14.266,76.296,0.0,35.595
1478,Sweden,Developed,11.01,75.9,118.9,21,Other,Rural,High,Both,5.834,Diploma,Law,8.336,9.497,5.008,14.222,50.703,3,0.516,2.115,2.377,0.267,99.474,12.586,6.248,2,26.457,1,60.0,30.199,84.948,10.0,5.131,4.421,5.338,4.615,116.89,12.574,5.674,121.54,1,0,20.413,62.28,0.0,37.797
1479,Germany,Developed,10.99,92.9,166.46,22,Male,Rural,Middle,Smartphone,4.735,Graduate,STEM,7.852,8.116,3.823,11.788,44.098,2,0.66,2.283,0.88,0.724,70.851,6.927,4.659,1,25.127,1,57.329,27.092,99.844,8.742,6.375,5.495,5.726,4.434,112.649,15.887,5.594,77.118,0,0,15.866,55.828,0.0,39.812
1480,Singapore,Developed,7.12,82.14,217.38,20,Male,Urban,High,Both,7.455,Graduate,Law,8.754,9.811,4.061,12.193,46.999,2,1.236,1.644,1.18,0.819,89.895,7.845,7.455,1,24.113,1,60.0,31.982,93.031,10.0,5.666,4.14,3.338,3.323,116.407,17.861,6.842,119.25,1,0,17.741,65.367,0.0,40.811
1481,Pakistan,Underdeveloped,44.14,41.89,15.38,22,Male,Urban,Middle,Smartphone,2.441,Graduate,Medicine,7.488,5.946,1.832,6.944,25.081,1,0.286,0.718,0.828,0.169,51.616,6.031,1.418,0,4.777,1,60.0,27.701,91.953,10.0,5.978,2.505,2.136,1.489,53.884,6.443,5.212,49.618,0,0,6.333,70.322,0.0,38.733
1482,Kuwait,Developing,33.98,46.91,40.26,24,Female,Urban,Middle,Smartphone,5.013,Graduate,Law,6.501,7.673,1.744,4.984,20.585,1,0.561,0.603,0.58,0.668,21.031,3.102,0.881,0,0.768,1,60.0,25.953,99.189,9.352,6.807,4.127,3.454,4.192,52.973,6.966,3.618,41.216,0,0,1.535,65.474,0.0,22.755
1483,Denmark,Developed,5.21,82.77,129.26,21,Female,Urban,Low,Smartphone,5.348,Graduate,Medicine,7.776,7.887,3.747,9.54,44.845,1,1.078,2.017,0.652,0.607,42.007,8.805,6.951,0,16.992,1,60.0,29.129,89.678,10.0,6.006,3.718,4.78,2.613,95.234,13.808,4.924,33.024,0,0,14.982,67.489,0.0,50.219
1484,Ethiopia,Underdeveloped,38.66,23.59,24.25,18,Male,Rural,Middle,Laptop,3.63,School,NA,5.894,7.002,2.834,9.016,35.53,1,0.335,1.361,1.137,0.412,68.606,2.113,2.731,0,19.154,1,58.926,22.844,98.513,9.067,6.843,2.87,3.324,4.701,68.137,10.288,3.113,24.133,0,0,9.865,77.212,0.0,29.961
1485,UK,Developed,12.32,93.79,133.44,25,Female,Urban,High,Smartphone,6.192,Diploma,Law,7.72,8.421,2.745,8.294,33.371,2,0.206,1.034,1.504,0.172,65.71,8.0,5.484,1,10.474,1,60.0,33.408,100.0,10.0,6.63,2.521,3.886,5.43,81.597,8.012,4.409,93.318,0,0,12.088,59.245,0.0,24.956
1486,Chile,Developing,25.28,47.22,71.64,19,Female,Rural,Middle,Smartphone,4.704,Diploma,Social Sciences,6.676,7.48,4.535,13.779,48.123,2,0.708,1.946,1.882,0.759,126.38,5.198,6.976,1,29.827,1,51.547,23.769,92.826,7.741,5.725,7.342,8.303,7.258,134.18,15.67,5.672,72.518,0,1,21.192,49.964,0.0,45.703
1487,Poland,Developing,26.85,55.75,20.42,22,Female,Urban,High,Smartphone,4.683,Graduate,Arts,7.526,8.308,2.85,10.101,29.785,2,0.883,0.911,1.056,0.543,79.175,8.697,3.714,1,12.004,1,60.0,28.522,100.0,10.0,6.027,2.424,3.735,1.67,77.091,8.351,5.214,94.142,0,0,12.391,70.48,0.0,29.199
1488,Sweden,Developed,11.01,75.9,118.9,20,Female,Urban,Middle,Smartphone,7.188,Dropout,NA,3.481,4.059,4.951,13.396,54.519,3,0.657,1.549,2.745,0.52,109.19,7.693,3.615,2,17.778,1,54.612,19.454,89.027,8.502,5.338,3.827,2.389,2.837,124.97,12.914,4.775,43.582,0,0,19.005,65.144,0.0,35.42
1489,UK,Developed,12.32,93.79,133.44,19,Female,Rural,High,Both,6.321,School,NA,5.085,6.38,3.475,9.223,34.764,1,0.465,1.657,1.354,0.536,71.923,7.072,2.002,0,8.38,1,56.567,24.669,96.7,8.929,6.32,4.95,4.329,4.339,93.754,11.165,2.893,53.136,0,1,11.801,55.734,0.0,17.903
1490,Philippines,Developing,24.12,66.21,33.68,25,Female,Urban,Low,Smartphone,6.27,Graduate,Law,5.832,6.233,5.262,15.734,56.827,2,0.846,1.942,2.474,0.74,137.977,15.658,8.044,1,24.994,1,53.658,23.394,95.936,10.0,4.0,6.254,6.649,7.477,162.473,20.462,8.533,50.854,0,1,18.758,37.559,0.0,74.056
1491,Kuwait,Developing,33.98,46.91,40.26,20,Female,Urban,Low,Smartphone,2.61,Diploma,Arts,4.226,4.731,3.434,9.583,38.643,2,0.177,1.705,1.552,0.341,59.446,9.24,3.103,1,18.856,1,50.687,19.487,83.157,8.44,5.277,5.587,5.719,6.493,105.625,9.374,4.064,50.275,1,0,12.311,53.667,0.0,39.073
1492,Netherlands,Developed,14.7,80.43,107.41,18,Female,Urban,High,Both,6.341,School,NA,3.44,5.525,4.683,12.842,62.196,2,0.579,2.535,1.569,0.308,115.875,11.401,6.261,1,21.151,1,43.746,19.053,86.851,4.002,4.925,7.754,9.373,6.464,141.462,17.305,7.524,114.82,0,0,18.902,53.298,0.0,41.358
1493,Tanzania,Underdeveloped,49.86,41.4,10.04,17,Female,Rural,Middle,Smartphone,3.492,Diploma,Law,6.484,6.446,2.474,7.425,25.244,3,0.311,1.306,0.857,0.482,54.231,2.753,3.105,2,20.999,1,57.504,24.843,94.999,10.0,7.619,4.102,3.451,5.933,63.211,9.475,6.36,80.079,1,0,13.225,62.09,0.0,52.479
1494,Sweden,Developed,11.01,75.9,118.9,22,Male,Urban,Middle,Smartphone,5.474,Graduate,STEM,7.104,8.231,1.744,4.825,21.203,2,0.35,0.835,0.56,0.395,36.534,2.978,2.309,1,12.008,1,59.018,31.454,96.654,10.0,7.463,2.806,2.956,2.484,55.357,6.013,2.491,42.824,0,0,10.764,68.471,0.0,20.425
1495,New Zealand,Developed,6.82,80.62,187.68,21,Male,Urban,Middle,Smartphone,5.834,Dropout,NA,7.5,8.917,4.329,11.986,51.879,2,0.511,1.634,2.185,0.574,110.532,4.444,8.476,1,18.676,1,58.994,30.048,94.975,9.453,6.276,2.788,2.569,2.758,118.485,15.958,7.125,70.354,1,1,14.449,62.301,0.0,48.054
1496,Kenya,Underdeveloped,48.2,34.17,24.44,23,Female,Urban,Middle,Smartphone,4.198,Graduate,STEM,7.366,7.103,3.169,9.992,37.474,2,0.992,1.231,0.946,0.872,69.899,2.469,4.374,1,19.19,1,57.698,29.369,100.0,10.0,5.576,4.893,5.227,7.043,92.865,14.584,6.273,73.846,1,0,18.993,51.812,0.0,51.376
1497,Philippines,Developing,24.12,66.21,33.68,22,Female,Urban,Middle,Smartphone,5.817,Graduate,Business,6.106,6.209,3.709,11.598,40.702,2,1.028,1.707,0.974,0.792,88.368,8.124,6.945,1,17.087,1,55.024,24.906,100.0,8.775,5.762,4.261,4.592,4.945,100.261,12.66,4.325,52.946,0,1,10.864,54.211,0.0,29.628
1498,France,Developed,6.56,86.96,234.29,19,Male,Urban,Middle,Smartphone,8.427,School,NA,5.126,8.415,4.531,13.297,50.412,3,0.591,1.874,2.065,0.395,85.212,10.679,4.037,2,27.38,1,50.743,24.245,86.392,7.911,5.15,6.775,5.295,5.273,129.78,19.182,6.105,65.077,0,0,21.756,59.768,0.0,40.205
1499,Denmark,Developed,5.21,82.77,129.26,22,Female,Rural,High,Smartphone,6.427,Postgraduate,Business,8.687,9.22,4.278,10.976,50.016,2,1.723,2.535,0.021,1.311,78.362,4.52,2.846,1,22.372,1,60.0,30.357,92.203,10.0,6.231,3.85,4.461,2.618,120.076,15.678,6.399,101.59,0,0,15.39,73.996,0.0,41.158
1500,Kuwait,Developing,33.98,46.91,40.26,24,Male,Rural,Low,Smartphone,7.132,Dropout,NA,5.143,8.635,6.31,16.292,65.978,3,0.876,3.456,1.979,0.804,159.989,16.187,10.37,2,29.557,1,48.138,21.726,87.817,6.285,4.0,7.54,8.149,8.799,151.834,18.078,7.839,56.0,0,1,21.884,34.91,0.0,67.189
1501,South Africa,Developing,22.33,69.46,26.6,21,Female,Urban,Low,Smartphone,5.75,Dropout,NA,4.511,8.517,3.143,8.215,33.122,1,0.162,1.451,1.53,0.52,40.736,2.76,3.993,0,8.465,1,59.138,22.451,86.725,10.0,6.266,3.332,6.455,4.242,75.969,8.347,3.663,12.041,0,0,10.106,62.705,0.0,25.0
1502,New Zealand,Developed,6.82,80.62,187.68,20,Female,Urban,High,Smartphone,6.001,Diploma,STEM,7.013,8.002,3.213,9.909,35.37,1,0.196,1.247,1.77,0.358,39.644,4.421,3.994,0,18.429,1,55.9,27.788,100.0,8.852,6.388,4.95,4.188,4.376,107.929,13.84,4.128,67.664,0,0,11.638,61.255,0.0,26.836
1503,Bangladesh,Underdeveloped,37.93,39.13,19.06,19,Male,Rural,Middle,Both,5.828,School,NA,5.214,5.259,4.785,14.36,52.063,3,0.467,2.557,1.762,0.569,137.007,15.882,9.185,2,29.568,1,50.239,19.922,93.06,7.872,5.893,4.644,5.093,3.709,138.161,21.754,6.794,70.667,0,1,22.044,61.24,0.0,43.333
1504,Australia,Developed,13.66,78.92,208.44,15,Male,Urban,Middle,Smartphone,5.936,School,NA,4.603,5.393,4.192,11.687,40.907,3,0.838,1.647,1.708,0.892,107.414,11.227,7.306,2,19.061,1,51.572,20.414,95.63,8.609,5.532,4.592,4.31,5.466,123.418,15.345,7.858,79.594,0,0,19.376,53.441,0.0,59.076
1505,France,Developed,6.56,86.96,234.29,21,Male,Urban,Middle,Laptop,6.521,Graduate,STEM,5.324,7.809,3.537,11.205,32.562,2,1.035,1.073,1.429,0.623,85.648,2.743,4.593,1,18.893,1,52.251,22.875,86.614,9.215,6.745,4.58,2.641,2.429,94.901,13.127,4.61,62.183,0,0,17.718,60.512,0.0,34.903
1506,Peru,Underdeveloped,50.6,32.83,15.05,18,Male,Urban,High,Smartphone,3.881,Dropout,NA,5.306,6.177,4.24,11.801,46.359,2,0.642,2.487,1.111,0.717,73.4,5.836,5.242,1,24.503,1,48.887,21.768,89.344,8.068,5.727,5.977,6.956,7.683,122.398,19.01,6.838,125.994,1,0,16.45,42.952,0.0,40.76
1507,Vietnam,Developing,30.7,66.87,45.63,20,Male,Rural,Middle,Smartphone,3.92,Dropout,NA,3.471,3.888,2.91,7.34,38.767,3,0.337,0.952,1.621,0.21,53.794,5.515,2.972,2,17.455,1,49.165,15.768,88.676,8.373,5.428,3.967,4.054,3.592,91.247,12.704,5.245,68.926,0,0,12.199,57.301,0.0,39.466
1508,Brazil,Developing,25.5,69.07,31.19,16,Other,Urban,Low,Smartphone,3.842,School,NA,3.275,4.67,2.797,9.135,28.713,3,0.436,0.934,1.428,0.7,66.596,2.69,5.405,2,14.023,1,50.637,19.746,89.584,8.917,5.903,4.424,5.373,4.136,72.315,8.87,4.732,39.386,0,0,14.068,51.74,0.0,46.688
1509,Japan,Developed,6.56,93.44,122.38,24,Female,Urban,High,Smartphone,6.941,Diploma,Law,3.213,6.406,4.597,12.587,51.235,3,0.409,2.129,2.059,0.699,60.026,12.887,9.188,2,23.313,1,49.656,20.315,81.673,8.059,5.12,4.92,4.033,5.101,146.241,17.528,7.763,144.694,0,0,22.525,49.561,0.0,45.678
1510,Pakistan,Underdeveloped,44.14,41.89,15.38,23,Male,Rural,Low,Smartphone,2.92,Dropout,NA,5.948,6.542,2.502,7.205,28.658,3,0.448,0.98,1.074,0.658,38.532,8.305,1.609,2,14.732,1,56.883,24.89,97.977,10.0,6.117,5.871,6.023,7.367,84.098,8.603,6.475,34.726,0,0,13.326,50.957,0.0,55.517
1511,Peru,Underdeveloped,50.6,32.83,15.05,16,Female,Urban,Low,Shared Device,5.806,School,NA,5.664,6.69,5.635,17.342,67.262,4,0.371,2.71,2.555,0.344,140.353,17.984,8.406,3,33.814,2,47.963,19.086,96.622,7.112,4.619,5.99,5.968,7.215,147.333,23.061,6.648,42.6,0,0,26.12,50.847,0.0,62.014
1512,Switzerland,Developed,13.32,91.57,238.05,19,Male,Rural,Middle,Smartphone,7.485,School,NA,3.928,4.978,3.959,11.548,42.795,2,0.748,2.053,1.158,0.753,69.275,8.637,6.696,1,15.134,1,55.294,23.797,96.609,8.411,5.31,6.221,5.25,8.571,98.853,15.356,4.904,63.784,0,0,12.861,43.588,0.0,37.248
1513,Chile,Developing,25.28,47.22,71.64,20,Female,Urban,Middle,Smartphone,4.57,Graduate,Business,7.371,7.04,2.688,7.072,31.245,2,0.826,0.846,1.016,0.753,48.421,1.92,1.678,1,11.885,1,60.0,26.06,100.0,10.0,6.208,4.109,1.688,3.915,83.926,9.497,5.708,68.331,0,0,10.57,59.262,0.0,44.448
1514,France,Developed,6.56,86.96,234.29,20,Male,Urban,Middle,Smartphone,6.344,Graduate,Arts,7.424,7.991,3.002,9.26,43.558,2,0.494,1.522,0.986,0.495,70.333,6.598,5.01,1,21.711,1,56.218,27.861,96.548,5.738,6.153,4.725,4.397,3.281,96.709,12.767,6.12,76.738,0,0,13.861,57.714,0.0,48.422
1515,Switzerland,Developed,13.32,91.57,238.05,22,Male,Urban,Middle,Laptop,6.158,Postgraduate,Social Sciences,5.135,5.5,2.925,9.34,34.443,3,1.172,1.104,0.649,0.623,92.008,10.079,4.426,2,22.106,1,54.249,19.826,90.512,10.0,6.766,4.833,4.058,3.6,90.239,11.545,6.477,66.203,0,1,14.76,76.032,0.0,34.996
1516,India,Developing,21.08,49.23,68.22,15,Female,Rural,Middle,Laptop,4.796,School,NA,6.566,6.899,2.145,6.797,23.392,2,0.419,0.675,1.051,0.332,49.294,6.456,4.145,1,11.627,1,60.0,25.324,81.694,9.091,6.364,2.54,2.264,2.617,75.461,10.245,5.64,82.253,0,0,9.881,75.089,0.0,40.005
1517,Ghana,Underdeveloped,40.55,23.24,10.57,23,Male,Urban,Low,Smartphone,3.353,Diploma,STEM,4.271,3.533,2.139,7.318,31.37,2,0.242,0.842,1.055,0.335,62.913,7.85,3.258,1,12.897,1,55.279,19.035,99.123,8.874,7.267,3.285,2.032,1.251,66.263,8.984,3.24,19.748,1,1,9.653,70.91,0.0,24.912
1518,Kenya,Underdeveloped,48.2,34.17,24.44,25,Other,Rural,Low,Smartphone,3.109,Diploma,Social Sciences,4.653,4.584,2.99,8.49,32.149,2,0.398,1.425,1.167,0.406,54.731,8.639,3.44,1,14.808,1,50.379,21.192,87.958,10.0,6.854,4.708,3.981,3.693,96.898,12.069,3.806,37.807,0,0,13.065,57.138,0.0,44.215
1519,Cambodia,Underdeveloped,42.76,43.13,10.7,19,Female,Rural,Middle,Laptop,3.661,School,NA,4.324,5.639,1.924,6.464,24.415,2,0.254,0.77,0.9,0.43,27.359,6.528,1.052,1,7.837,1,58.265,22.944,92.787,10.0,6.43,2.886,2.235,1.0,58.952,6.714,2.15,32.207,0,0,11.24,73.015,0.0,20.53
1520,Saudi Arabia,Developing,18.41,63.7,33.33,21,Male,Urban,Middle,Smartphone,6.568,Dropout,NA,4.514,4.985,4.574,11.019,55.036,2,0.474,2.157,1.943,0.355,98.524,2.765,4.191,1,29.016,1,48.506,20.905,82.686,6.687,5.644,6.556,8.171,7.091,131.069,15.022,7.662,73.796,0,0,15.752,57.226,0.0,41.191
1521,Poland,Developing,26.85,55.75,20.42,24,Male,Rural,Low,Smartphone,5.102,Diploma,Business,5.233,5.412,2.892,8.817,24.552,2,0.354,0.908,1.631,0.586,38.261,8.36,4.851,1,12.913,1,58.712,25.557,93.469,10.0,5.481,4.791,4.919,4.581,84.779,10.623,4.29,13.124,0,0,5.946,54.411,0.0,41.843
1522,UK,Developed,12.32,93.79,133.44,22,Female,Urban,High,Both,6.677,Graduate,Business,5.937,7.306,3.49,9.991,36.872,2,0.589,1.133,1.769,0.734,42.944,6.096,1.842,1,6.884,1,59.112,22.819,90.178,9.43,6.149,4.228,5.391,3.074,106.978,13.847,6.027,104.949,0,0,8.94,56.575,0.0,33.934
1523,Kenya,Underdeveloped,48.2,34.17,24.44,16,Male,Rural,Low,Smartphone,4.374,School,NA,4.079,6.4,3.638,10.401,45.756,2,0.26,1.414,1.964,0.33,83.433,4.975,6.646,1,21.088,1,49.395,21.814,92.049,9.102,5.369,5.062,3.88,6.006,94.642,10.989,6.161,43.482,0,1,13.521,47.624,0.0,44.787
1524,Kuwait,Developing,33.98,46.91,40.26,20,Other,Urban,Middle,Smartphone,4.494,Graduate,STEM,5.682,4.574,1.511,3.789,18.507,1,0.38,0.905,0.226,0.559,34.988,0.812,1.16,0,4.886,1,59.996,21.471,95.984,10.0,6.688,2.563,4.549,1.0,43.941,6.99,2.563,27.976,0,0,2.29,70.496,0.0,17.742
1525,Kenya,Underdeveloped,48.2,34.17,24.44,20,Female,Rural,Middle,Both,3.993,Graduate,Medicine,7.299,6.52,4.15,11.697,45.147,2,1.348,1.967,0.835,0.875,49.633,4.483,6.358,1,13.127,1,58.03,26.851,84.738,10.0,5.967,5.25,3.752,4.428,114.333,11.983,5.495,69.61,0,1,14.396,67.139,0.0,44.239
1526,Argentina,Developing,18.99,68.14,69.08,16,Male,Urban,Middle,Laptop,2.535,School,NA,6.589,6.114,2.546,8.455,29.821,3,0.298,1.313,0.935,0.549,54.35,2.854,3.52,2,27.322,1,51.979,26.019,79.949,7.322,6.776,5.274,7.201,2.251,81.427,11.239,5.43,81.839,0,0,14.851,55.52,0.0,39.04
1527,Switzerland,Developed,13.32,91.57,238.05,18,Female,Urban,Low,Smartphone,4.906,Dropout,NA,7.872,9.028,4.432,11.829,47.156,4,0.461,2.146,1.825,0.499,106.213,4.643,3.325,3,30.969,2,54.453,22.37,100.0,6.85,4.931,7.273,8.958,6.433,121.949,14.967,6.873,46.619,0,0,19.898,54.363,0.0,64.591
1528,Cambodia,Underdeveloped,42.76,43.13,10.7,22,Other,Urban,Middle,Smartphone,4.456,Diploma,Arts,5.166,5.567,3.488,9.067,37.239,1,0.565,1.084,1.838,0.374,58.127,2.104,6.496,0,11.227,1,56.681,20.429,90.686,10.0,5.786,4.281,5.32,4.387,84.644,11.802,4.78,56.281,0,0,7.483,69.686,0.0,31.534
1529,Qatar,Developing,16.3,54.93,27.19,15,Female,Urban,Low,Shared Device,5.63,School,NA,4.939,6.745,5.069,12.285,58.028,3,0.584,2.317,2.168,0.542,96.911,12.476,9.793,2,27.442,1,51.35,21.387,85.855,8.333,4.8,5.56,6.658,6.405,138.544,14.16,7.137,29.243,0,0,19.172,55.167,0.0,57.775
1530,Japan,Developed,6.56,93.44,122.38,20,Male,Urban,High,Both,7.267,Graduate,Law,7.188,8.357,5.315,15.512,54.328,4,1.759,2.034,1.522,1.12,141.558,6.531,6.496,3,33.081,2,58.427,26.08,100.0,7.531,4.58,7.23,5.193,8.564,139.261,19.072,7.026,121.355,0,0,24.98,42.883,0.0,49.412
1531,South Africa,Developing,22.33,69.46,26.6,22,Male,Urban,Middle,Both,6.121,Graduate,STEM,4.308,4.953,2.298,8.353,25.642,2,0.345,1.072,0.882,0.666,40.839,3.036,3.189,1,12.139,1,46.98,21.111,87.629,9.368,7.38,4.123,4.415,3.783,93.358,13.261,6.125,91.35,0,0,8.68,54.419,0.0,51.495
1532,Mexico,Developing,23.64,47.24,73.55,22,Female,Urban,Low,Smartphone,3.05,Diploma,Social Sciences,8.24,7.339,3.224,9.903,34.152,3,0.41,1.83,0.985,0.365,51.123,11.361,4.298,2,28.469,1,56.1,27.097,95.38,9.769,6.581,3.893,4.712,6.489,107.103,14.248,6.593,41.119,0,0,15.484,60.032,0.0,65.417
1533,China,Developing,18.67,61.28,72.29,20,Male,Rural,Low,Smartphone,5.06,Diploma,Law,5.365,7.826,2.56,7.507,32.294,2,0.247,1.299,1.015,0.615,60.169,7.174,3.558,1,9.764,1,52.47,26.974,89.346,10.0,6.168,4.117,4.645,6.571,92.906,14.344,3.911,28.091,1,0,10.275,53.564,0.0,32.415
1534,Kenya,Underdeveloped,48.2,34.17,24.44,20,Male,Urban,High,Shared Device,4.152,Diploma,Law,3.131,3.227,3.153,10.126,41.639,1,0.566,1.804,0.783,0.413,48.963,9.858,2.06,0,10.38,1,50.293,14.767,83.554,9.192,6.918,2.511,3.126,2.884,92.075,10.163,5.031,74.769,0,0,11.99,65.652,0.0,28.778
1535,Chile,Developing,25.28,47.22,71.64,24,Male,Rural,Low,Smartphone,5.394,Dropout,NA,2.328,4.806,3.058,7.479,35.678,3,0.263,1.218,1.577,0.352,33.684,5.072,5.813,2,24.485,1,46.058,13.07,78.557,6.541,4.612,4.838,3.776,1.888,88.32,11.447,4.533,69.462,0,0,15.705,61.373,0.0,49.385
1536,Qatar,Developing,16.3,54.93,27.19,23,Female,Urban,High,Shared Device,4.16,Dropout,NA,4.516,4.048,3.1,8.975,44.455,1,0.502,1.807,0.791,0.265,87.954,6.829,3.561,0,16.965,1,58.931,15.422,81.625,8.999,6.161,3.237,3.122,5.339,105.69,13.983,5.401,114.221,0,0,11.428,56.985,0.0,39.845
