student_id,country,development_level,poverty_rate_percent,internet_infrastructure_index,average_internet_speed_mbps,age,gender,urban_rural,family_income_level,device_access,internet_access_hours,education_level,field_of_study,academic_motivation,online_learning_hours,social_media_hours,sessions_per_day,average_session_length_minutes,late_night_usage,education_content_hours,short_video_hours,entertainment_content_hours,news_content_hours,likes_given_per_day,comments_written_per_day,posts_created_per_week,late_night_score,brain_rot_index,brain_rot_level,attention_span_minutes,study_hours_per_week,class_attendance_rate,productivity_score,sleep_hours,stress_level,anxiety_score,depression_score,ads_viewed_per_day,ads_clicked_per_week,impulse_purchase_score,digital_spending_per_month,cyberbullying_exposure,adult_content_exposure,digital_addiction_score,wellbeing_index,academic_risk_score,financial_risk_score
1141,UAE,Developing,27.15,70.89,45.04,16,Male,Urban,High,Both,4.989,School,NA,5.601,6.879,2.827,7.797,36.58,3,0.343,1.412,1.072,0.248,43.588,7.254,2.7,2,20.896,1,49.016,24.274,86.588,10.0,5.108,5.183,5.098,5.902,68.121,6.417,3.76,61.788,0,1,17.743,46.74,0.0,20.548
1142,Peru,Underdeveloped,50.6,32.83,15.05,22,Male,Urban,Middle,Both,4.372,Dropout,NA,3.755,4.644,3.932,10.892,39.635,1,0.604,1.487,1.841,0.763,47.255,9.182,3.153,0,8.736,1,54.081,19.778,89.536,10.0,6.132,4.546,4.378,5.787,105.154,14.937,6.273,71.463,0,0,10.777,60.674,0.0,50.341
1143,Brazil,Developing,25.5,69.07,31.19,20,Male,Rural,Low,Smartphone,5.508,Diploma,Arts,8.352,8.706,2.561,7.561,29.253,3,0.231,1.08,1.25,0.581,44.847,1.962,3.683,2,20.476,1,59.221,33.587,100.0,10.0,5.462,4.778,4.603,5.055,69.411,7.451,4.159,27.739,0,1,13.941,52.643,0.0,30.557
1144,South Korea,Developed,5.58,76.77,149.77,21,Female,Urban,Low,Smartphone,7.724,Diploma,Medicine,7.515,9.682,6.147,15.971,64.318,4,1.077,2.614,2.456,0.616,132.357,19.137,12.266,3,37.851,2,50.357,23.849,91.04,6.046,4.0,6.092,5.496,6.31,171.878,22.755,8.37,50.749,1,0,27.395,41.091,0.0,69.546
1145,Norway,Developed,12.08,81.51,93.09,24,Male,Urban,Middle,Smartphone,6.874,Graduate,Social Sciences,6.793,7.96,3.166,10.014,34.161,1,0.571,1.893,0.701,0.565,86.167,2.89,5.535,0,20.656,1,56.849,24.99,93.238,8.469,7.127,4.584,6.808,4.045,101.578,10.422,6.065,67.42,0,0,11.108,62.686,0.0,48.309
1146,South Korea,Developed,5.58,76.77,149.77,19,Female,Rural,Low,Smartphone,4.491,School,NA,2.43,3.356,3.055,8.736,34.954,2,0.31,1.441,1.304,0.485,76.542,2.184,5.694,1,19.404,1,52.706,14.789,86.524,8.04,5.487,3.648,2.727,4.7,90.965,9.966,3.301,32.163,0,0,12.594,59.431,0.0,31.562
1147,Qatar,Developing,16.3,54.93,27.19,18,Male,Urban,Middle,Laptop,3.726,School,NA,6.89,6.218,0.946,3.878,18.858,2,0.072,0.419,0.456,0.149,17.753,2.926,1.566,1,13.846,1,56.377,21.885,95.776,9.723,6.65,4.401,5.013,3.73,34.884,0.645,2.355,22.911,0,0,8.007,61.688,0.0,18.249
1148,Malaysia,Developing,20.84,45.17,39.08,15,Male,Rural,Low,Smartphone,4.636,School,NA,7.697,8.417,4.644,12.365,46.902,2,0.358,1.942,2.344,0.546,68.945,12.897,8.414,1,21.608,1,59.546,30.733,100.0,9.744,5.278,6.699,6.884,8.005,132.712,17.888,5.596,46.728,0,0,12.017,51.069,0.0,46.627
1149,Indonesia,Developing,27.24,68.17,68.45,20,Male,Urban,Middle,Laptop,5.794,Graduate,Medicine,6.899,7.705,3.808,11.934,44.731,2,1.259,1.818,0.73,0.901,98.075,4.637,3.44,1,27.728,1,58.406,23.987,85.658,9.816,5.469,6.714,5.084,4.004,98.388,13.718,5.678,49.951,0,0,16.138,46.916,0.0,40.793
1150,Mexico,Developing,23.64,47.24,73.55,23,Female,Urban,Low,Shared Device,5.311,Diploma,Social Sciences,5.564,6.326,4.068,11.66,45.469,3,0.587,1.923,1.558,0.67,60.558,12.046,7.255,2,28.448,1,48.795,20.271,85.135,7.605,5.447,7.062,6.362,9.101,115.236,18.324,6.623,74.183,0,0,19.763,42.04,0.0,56.872
1151,Peru,Underdeveloped,50.6,32.83,15.05,19,Male,Rural,Middle,Both,2.23,School,NA,3.745,3.595,1.215,7.386,12.688,1,0.238,0.532,0.445,0.304,69.253,2.078,1.024,0,4.759,1,52.206,23.38,92.508,10.0,7.353,1.673,2.544,2.002,31.785,2.576,2.644,22.748,1,0,7.139,67.789,0.0,26.835
1152,Mexico,Developing,23.64,47.24,73.55,22,Male,Urban,Low,Smartphone,4.838,Postgraduate,Law,6.025,7.053,3.747,10.575,43.838,2,1.778,2.007,-0.038,1.077,47.097,5.562,4.062,1,20.561,1,49.822,23.838,94.838,9.99,6.511,4.031,2.677,3.181,106.001,11.883,4.464,37.275,0,1,17.119,67.592,0.0,42.32
1153,Kazakhstan,Developing,31.17,54.76,39.39,16,Female,Urban,Middle,Both,5.632,School,NA,5.382,7.702,2.971,7.458,38.134,2,0.366,1.252,1.353,0.57,53.395,2.865,5.44,1,25.856,1,48.177,17.323,96.605,10.0,7.866,3.607,2.418,4.107,76.276,8.252,4.766,52.424,0,1,15.463,58.409,0.0,31.179
1154,Poland,Developing,26.85,55.75,20.42,16,Female,Urban,Low,Smartphone,6.04,School,NA,4.48,6.078,5.324,16.732,55.301,3,0.71,1.794,2.82,0.529,99.779,4.987,5.83,2,25.999,1,49.855,20.971,84.118,7.619,4.0,6.629,6.507,8.58,144.736,19.987,8.707,71.909,0,1,22.33,44.453,0.0,73.931
1155,Brazil,Developing,25.5,69.07,31.19,22,Female,Rural,Low,Smartphone,7.559,Diploma,STEM,6.061,8.604,4.954,13.273,48.867,2,0.675,2.639,1.64,0.485,75.769,6.8,3.301,1,29.191,1,53.175,22.598,90.455,7.737,5.767,5.884,5.454,10.0,133.205,19.044,7.683,54.855,0,1,16.272,54.808,0.0,76.288
1156,Canada,Developed,14.51,90.5,188.19,24,Male,Rural,Low,Shared Device,5.087,Diploma,Social Sciences,4.458,6.566,3.943,10.675,45.997,2,0.467,2.313,1.164,0.638,79.766,9.679,3.613,1,26.202,1,48.021,21.337,88.288,6.914,5.962,6.046,7.378,5.774,84.682,10.417,5.281,15.407,0,0,13.707,45.821,0.0,32.121
1157,USA,Developed,8.75,94.39,85.34,21,Male,Urban,High,Laptop,7.112,Graduate,Law,5.96,5.156,4.753,13.961,44.252,2,1.619,2.664,0.47,0.925,79.556,10.599,4.075,1,15.609,1,53.763,24.509,98.764,8.264,5.252,4.559,2.119,4.554,142.468,22.346,6.794,124.976,0,1,16.232,56.833,0.0,44.268
1158,Bolivia,Underdeveloped,44.35,35.68,17.19,25,Female,Urban,Middle,Laptop,2.755,Diploma,Social Sciences,5.407,5.737,0.948,3.666,8.345,2,0.129,0.366,0.454,0.558,14.779,4.238,1.043,1,14.451,1,52.544,23.063,85.676,7.598,7.384,2.791,3.61,4.374,35.331,3.343,2.903,32.162,0,1,5.313,65.542,0.0,20.619
1159,France,Developed,6.56,86.96,234.29,20,Female,Urban,Middle,Both,6.429,Graduate,Law,6.515,7.811,2.719,8.148,39.151,2,0.522,1.06,1.136,0.391,62.955,3.851,5.348,1,14.382,1,56.445,27.272,95.493,8.801,6.336,2.586,3.65,3.538,71.477,11.221,6.525,67.408,0,0,9.287,79.013,0.0,51.738
1160,Turkey,Developing,20.82,74.61,52.36,19,Female,Rural,High,Smartphone,6.094,School,NA,3.646,4.221,3.25,9.983,30.137,1,0.411,1.659,1.18,0.211,48.88,7.573,2.559,0,16.362,1,50.31,19.978,89.403,10.0,6.197,4.026,5.033,4.547,107.387,15.504,6.125,103.555,0,0,13.03,57.114,0.0,33.19
1161,Denmark,Developed,5.21,82.77,129.26,19,Female,Urban,Middle,Smartphone,5.445,Dropout,NA,4.197,6.505,4.228,12.682,47.176,2,0.79,2.061,1.377,0.88,101.673,11.212,4.793,1,17.244,1,54.215,18.108,89.039,10.0,5.793,5.072,6.886,5.682,113.986,14.738,6.479,77.507,0,1,13.11,49.118,0.0,42.728
1162,Tanzania,Underdeveloped,49.86,41.4,10.04,15,Male,Urban,Middle,Smartphone,5.305,School,NA,7.172,8.267,4.349,10.691,41.642,3,0.266,1.326,2.757,0.447,61.525,11.786,8.046,2,22.721,1,52.817,26.201,91.979,6.714,5.245,6.294,3.716,4.898,130.5,15.653,5.186,54.111,0,1,18.964,44.445,0.0,42.656
1163,Canada,Developed,14.51,90.5,188.19,15,Female,Urban,Middle,Smartphone,6.586,School,NA,8.16,8.843,3.661,13.442,41.778,2,0.35,1.643,1.668,0.212,95.829,11.924,4.549,1,20.21,1,60.0,30.32,99.188,9.312,5.631,5.431,6.325,7.114,112.734,17.082,6.917,89.238,0,0,17.502,47.852,0.0,48.995
1164,UK,Developed,12.32,93.79,133.44,15,Male,Rural,High,Both,5.297,School,NA,4.974,6.88,1.944,6.219,30.614,1,0.36,0.654,0.93,0.488,31.007,5.105,2.686,0,17.186,1,54.428,25.5,81.462,9.128,6.915,3.827,2.847,1.29,62.702,5.167,4.687,91.142,0,0,9.661,74.34,0.0,33.357
1165,Malaysia,Developing,20.84,45.17,39.08,23,Male,Rural,Middle,Smartphone,4.764,Diploma,Arts,1.997,4.402,2.018,4.318,23.439,3,0.313,0.835,0.87,0.241,38.626,4.654,2.215,2,18.426,1,47.359,17.276,81.395,9.352,6.872,5.121,5.532,1.391,58.808,8.304,4.323,38.81,0,0,9.824,73.09,0.0,31.716
1166,Netherlands,Developed,14.7,80.43,107.41,25,Male,Rural,Middle,Both,5.631,Dropout,NA,1.655,3.518,2.378,8.066,31.897,2,0.188,0.79,1.4,0.252,54.263,9.668,3.88,1,21.232,1,40.447,13.723,87.464,8.097,5.596,6.481,6.106,6.314,74.557,10.717,5.408,58.069,0,0,11.557,41.403,0.0,40.47
1167,Turkey,Developing,20.82,74.61,52.36,23,Male,Rural,Low,Smartphone,6.889,Diploma,Arts,3.683,6.216,5.702,16.148,59.78,4,0.953,2.941,1.809,0.874,125.331,18.27,6.451,3,33.93,2,45.843,18.631,86.017,6.864,4.553,7.068,4.552,6.92,160.511,19.401,6.535,34.444,0,0,24.389,51.056,0.0,63.679
1168,France,Developed,6.56,86.96,234.29,22,Female,Rural,Middle,Smartphone,7.085,Postgraduate,Business,3.882,6.891,3.535,12.273,41.448,2,1.334,1.341,0.86,1.042,77.687,12.328,7.048,1,15.701,1,53.203,20.796,92.773,9.732,6.511,3.73,2.903,1.878,85.665,10.8,4.71,41.602,0,0,10.828,65.266,0.0,33.155
1169,Pakistan,Underdeveloped,44.14,41.89,15.38,17,Female,Urban,High,Smartphone,2.686,School,NA,4.354,5.39,2.327,7.66,29.024,2,0.431,0.814,1.082,0.371,33.591,2.716,3.94,1,8.843,1,54.98,22.293,93.337,10.0,7.41,2.766,2.237,5.768,78.065,10.331,4.794,93.08,0,0,5.991,64.451,0.0,31.899
1170,Bangladesh,Underdeveloped,37.93,39.13,19.06,19,Female,Rural,Low,Smartphone,5.682,School,NA,5.92,6.994,3.796,10.346,37.621,2,0.612,2.069,1.115,0.727,92.77,7.24,7.261,1,30.204,2,48.714,22.377,88.986,7.366,5.057,5.633,4.928,5.784,97.823,15.738,5.448,50.65,0,0,15.628,47.97,0.0,43.37
1171,Romania,Developing,15.93,48.48,50.64,21,Female,Rural,Middle,Smartphone,4.715,Diploma,Arts,7.266,8.209,2.771,9.198,28.282,3,0.186,1.008,1.577,0.215,68.25,2.332,3.123,2,16.476,1,58.917,29.147,98.129,10.0,5.55,5.459,6.463,7.092,95.226,12.528,7.486,90.174,0,0,14.875,50.162,0.0,52.375
1172,Sweden,Developed,11.01,75.9,118.9,19,Male,Urban,Low,Shared Device,5.318,School,NA,6.102,9.233,4.709,13.915,57.052,4,0.838,2.015,1.856,0.731,109.448,4.341,7.244,3,33.773,2,49.983,25.156,94.508,10.0,4.996,7.895,9.786,6.861,120.834,14.086,7.122,55.282,0,1,23.794,44.664,0.0,64.64
1173,Kuwait,Developing,33.98,46.91,40.26,19,Male,Urban,Middle,Smartphone,2.294,School,NA,7.297,7.93,2.251,8.368,30.28,1,0.339,0.68,1.232,0.585,74.238,3.507,2.568,0,14.424,1,56.13,30.949,100.0,8.018,5.329,6.252,5.544,4.647,65.618,8.077,3.852,53.442,0,0,5.481,49.39,0.0,28.615
1174,Sri Lanka,Underdeveloped,62.28,36.84,11.02,24,Male,Rural,Low,Smartphone,3.286,Diploma,Business,3.74,3.797,1.187,3.271,19.189,1,0.213,0.532,0.442,0.304,29.889,3.473,1.737,0,10.719,1,57.218,18.473,92.471,10.0,8.337,2.687,1.0,2.631,43.945,1.294,3.0,0.815,0,0,2.141,72.279,0.0,30.148
1175,Oman,Developing,34.31,54.33,76.57,15,Male,Urban,High,Smartphone,5.408,School,NA,4.559,7.362,1.543,4.624,12.109,2,0.082,0.533,0.929,0.368,29.921,4.251,1.251,1,10.482,1,51.472,24.84,94.839,10.0,6.746,5.458,6.945,3.297,55.442,7.839,4.537,84.012,0,0,6.833,69.715,0.0,26.394
1176,Thailand,Developing,17.79,50.96,73.77,22,Female,Urban,High,Smartphone,4.995,Diploma,Medicine,5.747,7.68,4.22,11.57,46.996,3,0.743,2.038,1.439,0.534,57.749,12.861,2.254,2,24.462,1,55.731,28.254,90.756,9.397,5.663,5.759,5.781,8.485,110.638,14.366,4.879,88.633,0,0,17.46,46.004,0.0,33.774
1177,Sri Lanka,Underdeveloped,62.28,36.84,11.02,25,Male,Rural,Middle,Both,4.975,Graduate,Medicine,7.528,7.785,3.577,11.555,37.345,2,1.038,2.073,0.465,0.793,73.812,5.956,4.002,1,17.439,1,60.0,28.881,95.633,10.0,5.488,4.488,6.127,5.019,111.7,14.234,4.765,65.017,0,0,15.673,56.548,0.0,38.154
1178,South Africa,Developing,22.33,69.46,26.6,17,Male,Urban,Middle,Both,6.38,School,NA,5.072,8.341,4.329,12.833,44.759,3,0.285,1.735,2.309,0.409,124.445,3.42,4.32,2,30.366,2,47.131,21.309,90.555,8.978,5.412,6.679,6.313,7.441,120.775,17.008,7.196,83.085,0,0,20.471,39.021,0.0,53.558
1179,India,Developing,21.08,49.23,68.22,15,Male,Urban,Low,Smartphone,4.763,School,NA,2.155,3.839,3.715,10.11,44.467,2,0.49,1.536,1.689,0.47,46.77,11.992,4.87,1,11.7,1,50.492,16.283,90.772,7.913,4.822,6.581,6.288,5.939,92.537,9.758,5.212,25.056,0,0,10.193,46.683,0.0,34.17
1180,Norway,Developed,12.08,81.51,93.09,21,Female,Urban,Middle,Both,4.611,Diploma,Business,7.193,8.029,1.799,7.544,26.476,2,0.104,0.637,1.058,0.535,68.257,4.601,2.404,1,17.793,1,60.0,26.574,92.064,7.442,6.322,3.932,5.159,3.883,50.171,5.97,2.284,35.005,0,0,10.11,63.46,0.0,8.65
1181,Romania,Developing,15.93,48.48,50.64,25,Male,Rural,Middle,Smartphone,4.259,Graduate,Social Sciences,5.88,6.176,2.364,6.928,25.77,2,0.756,0.907,0.701,0.388,38.228,1.549,3.517,1,5.22,1,58.881,21.093,100.0,8.798,5.689,4.661,3.232,1.59,82.238,11.378,4.783,42.435,0,0,8.164,63.238,0.0,38.137
1182,Laos,Underdeveloped,54.88,34.81,5.74,23,Female,Urban,Middle,Smartphone,5.516,Dropout,NA,2.025,3.303,4.101,10.733,55.151,3,0.258,1.376,2.467,0.151,65.42,11.353,5.851,2,24.595,1,44.288,17.211,79.021,8.219,5.426,5.101,5.611,4.868,118.535,16.242,5.655,63.563,0,0,18.751,57.95,0.0,42.775
1183,Malaysia,Developing,20.84,45.17,39.08,19,Male,Urban,Middle,Laptop,4.951,Dropout,NA,3.471,5.006,3.224,9.882,42.364,2,0.34,1.473,1.411,0.39,91.139,4.927,3.841,1,18.674,1,51.145,18.539,81.374,9.318,5.927,4.394,3.931,4.687,87.637,6.656,3.332,34.468,0,0,14.5,63.424,0.0,22.786
1184,Saudi Arabia,Developing,18.41,63.7,33.33,23,Male,Rural,Low,Shared Device,7.452,Graduate,Social Sciences,10.0,11.911,4.586,12.894,54.648,3,1.42,1.943,1.224,1.163,95.281,14.277,4.374,2,26.822,1,58.701,39.447,91.43,10.0,5.45,5.935,6.77,8.179,112.832,15.876,7.699,27.153,0,0,23.106,46.851,0.0,61.098
1185,India,Developing,21.08,49.23,68.22,19,Female,Rural,High,Smartphone,6.202,Diploma,STEM,5.978,8.433,3.955,10.77,46.1,2,0.657,1.357,1.941,0.454,51.853,8.676,4.193,1,13.131,1,54.528,27.083,95.886,10.0,5.879,5.4,4.528,4.631,107.82,14.34,6.995,106.672,1,0,13.675,63.744,0.0,41.811
1186,Ghana,Underdeveloped,40.55,23.24,10.57,22,Female,Rural,Low,Shared Device,3.79,Diploma,Business,7.427,7.468,3.639,10.272,41.748,2,0.554,1.675,1.41,0.479,88.423,9.957,3.468,1,25.735,1,56.953,29.683,97.289,9.367,4.688,7.117,8.287,5.276,113.078,18.272,6.42,57.749,0,0,16.454,54.54,0.0,59.132
1187,India,Developing,21.08,49.23,68.22,24,Female,Urban,High,Smartphone,4.058,Graduate,Law,4.978,7.317,2.332,8.074,29.68,2,0.641,1.042,0.649,0.496,75.959,7.737,1.73,1,21.777,1,52.77,21.788,74.986,10.0,6.557,5.396,6.379,5.47,67.319,7.882,4.779,76.712,0,0,13.505,52.103,0.0,34.924
1188,Singapore,Developed,7.12,82.14,217.38,24,Female,Urban,Low,Shared Device,6.383,Graduate,Social Sciences,7.113,6.409,3.432,10.851,37.842,2,1.076,2.053,0.302,0.626,99.28,2.357,3.018,1,14.579,1,60.0,23.806,93.402,8.869,5.93,3.734,1.117,2.591,95.318,15.25,5.251,25.298,0,0,12.497,66.14,0.0,45.818
1189,Sweden,Developed,11.01,75.9,118.9,19,Female,Urban,Middle,Laptop,6.931,School,NA,5.017,7.527,4.543,13.715,51.843,4,0.419,2.656,1.469,0.344,126.747,14.845,7.263,3,36.552,2,50.787,19.287,79.896,7.39,5.091,7.383,8.041,9.303,129.556,14.619,7.557,77.41,0,0,23.819,40.32,0.0,52.02
1190,Kenya,Underdeveloped,48.2,34.17,24.44,17,Male,Urban,Low,Smartphone,3.787,School,NA,9.064,10.725,2.869,7.826,28.893,2,0.177,1.304,1.388,0.254,72.597,8.066,1.608,1,16.07,1,60.0,32.154,94.723,9.4,6.099,4.822,2.362,6.0,81.44,11.383,4.765,17.728,1,0,13.561,57.587,0.0,38.445
1191,Canada,Developed,14.51,90.5,188.19,24,Male,Urban,Low,Smartphone,7.865,Graduate,Law,7.353,8.872,4.148,10.755,42.138,3,1.145,1.299,1.703,0.709,43.168,4.939,3.688,2,20.412,1,54.386,29.881,100.0,8.075,4.72,4.743,4.628,5.76,96.924,11.54,7.114,21.07,0,0,19.55,50.23,0.0,57.346
1192,Cambodia,Underdeveloped,42.76,43.13,10.7,16,Female,Rural,Middle,Both,5.018,School,NA,4.011,5.49,3.218,9.121,32.564,2,0.503,0.97,1.744,0.404,37.095,3.3,5.605,1,5.839,1,58.202,24.435,86.812,10.0,6.729,3.838,4.449,3.632,97.638,16.428,5.224,73.48,0,0,13.128,68.105,0.0,41.925
1193,Philippines,Developing,24.12,66.21,33.68,19,Female,Rural,Middle,Smartphone,5.614,Dropout,NA,3.101,5.09,4.406,10.679,52.373,4,0.698,1.573,2.135,0.482,52.952,12.055,3.369,3,26.217,1,38.903,16.032,92.273,5.897,4.886,5.372,7.301,6.719,122.838,15.527,5.603,63.077,0,0,21.629,50.266,1.781,44.489
1194,Nigeria,Underdeveloped,55.53,46.62,12.27,16,Male,Rural,Low,Smartphone,3.373,School,NA,7.06,6.51,2.284,6.407,26.163,1,0.245,0.991,1.047,0.528,52.904,3.529,2.291,0,13.515,1,58.556,28.554,97.478,10.0,6.311,3.569,3.156,1.729,73.753,7.714,3.121,25.202,0,0,6.315,73.659,0.0,25.505
1195,Sweden,Developed,11.01,75.9,118.9,17,Female,Urban,High,Both,4.312,School,NA,3.093,4.062,2.982,7.271,36.852,3,0.462,0.966,1.553,0.417,64.062,6.634,2.311,2,12.676,1,52.688,16.198,84.506,10.0,5.575,3.164,5.475,4.269,94.094,14.563,5.207,99.154,0,0,14.1,58.534,0.0,38.173
1196,Thailand,Developing,17.79,50.96,73.77,25,Male,Rural,Low,Shared Device,2.461,Graduate,Arts,7.952,7.872,1.546,4.84,22.679,3,0.497,0.796,0.254,0.356,32.183,3.99,1.656,2,19.389,1,60.0,29.871,96.643,9.964,6.99,3.235,2.219,1.948,53.181,7.683,5.127,31.52,0,1,7.879,63.643,0.0,50.453
1197,Nepal,Underdeveloped,36.03,42.82,14.94,20,Male,Urban,Low,Shared Device,4.564,Graduate,Law,8.285,8.083,2.504,7.936,29.907,1,0.71,1.374,0.421,0.571,77.237,2.824,1.299,0,13.48,1,60.0,30.396,89.818,10.0,6.22,4.766,7.42,2.693,71.755,5.69,4.353,29.037,1,1,6.001,70.143,0.0,38.565
1198,Laos,Underdeveloped,54.88,34.81,5.74,25,Female,Rural,Middle,Both,5.795,Postgraduate,Business,5.1,8.326,3.683,10.13,41.836,2,1.317,1.923,0.443,1.013,42.617,5.87,2.909,1,15.931,1,54.821,21.611,92.372,8.347,6.126,3.941,4.177,3.962,101.693,16.467,6.5,79.075,0,0,16.205,62.886,0.0,41.536
1199,Germany,Developed,10.99,92.9,166.46,19,Male,Urban,Middle,Both,6.729,School,NA,7.419,7.931,3.605,10.479,39.123,2,0.611,1.983,1.011,0.757,54.664,10.859,6.179,1,24.15,1,56.284,27.572,94.184,9.312,6.234,4.746,4.395,5.526,104.545,13.25,4.622,53.029,0,0,13.894,57.198,0.0,39.577
1200,Vietnam,Developing,30.7,66.87,45.63,20,Female,Urban,Low,Smartphone,4.734,Graduate,Business,6.181,6.45,3.619,9.698,39.145,2,0.745,1.771,1.103,0.386,75.642,7.669,7.095,1,20.722,1,51.378,27.604,91.141,10.0,6.759,4.884,4.59,2.571,101.583,10.648,5.409,39.968,0,0,19.225,60.392,0.0,43.186
1201,Poland,Developing,26.85,55.75,20.42,16,Male,Urban,Low,Shared Device,5.818,School,NA,4.309,4.547,3.024,5.988,33.692,1,0.158,1.517,1.349,0.227,41.562,3.765,2.981,0,9.276,1,55.157,18.046,96.369,10.0,6.245,3.845,3.597,2.152,70.954,11.323,5.013,22.47,1,1,6.267,62.036,0.0,29.094
1202,Cambodia,Underdeveloped,42.76,43.13,10.7,22,Male,Rural,Low,Smartphone,3.529,Dropout,NA,3.487,5.532,3.72,12.136,35.516,1,0.409,1.676,1.635,0.447,59.133,12.578,2.446,0,16.227,1,52.088,21.374,90.235,10.0,6.801,5.081,4.699,6.02,110.295,12.223,4.448,32.023,0,1,9.658,61.976,0.0,44.526
1203,Kuwait,Developing,33.98,46.91,40.26,18,Male,Urban,High,Smartphone,3.439,School,NA,7.882,7.94,3.381,8.82,34.989,2,0.608,1.139,1.633,0.336,55.727,4.482,4.023,1,14.191,1,60.0,28.108,98.986,10.0,6.856,3.62,3.014,5.117,92.631,14.302,4.789,84.808,0,0,10.107,56.433,0.0,28.042
1204,Malaysia,Developing,20.84,45.17,39.08,25,Female,Rural,Middle,Both,5.497,Diploma,Medicine,6.04,6.441,2.62,7.938,32.404,1,0.351,1.156,1.113,0.462,43.308,3.717,2.234,0,5.481,1,60.0,25.534,96.94,9.866,7.69,4.65,3.752,6.749,68.642,9.086,3.62,55.52,0,0,7.276,64.299,0.0,19.806
1205,Pakistan,Underdeveloped,44.14,41.89,15.38,21,Male,Rural,High,Smartphone,3.126,Dropout,NA,5.535,7.292,2.428,7.51,32.53,1,0.165,0.968,1.295,0.45,60.501,5.888,3.954,0,17.387,1,51.963,21.707,90.442,8.421,6.53,4.426,4.733,2.974,82.292,12.207,6.105,117.886,1,1,14.037,62.018,0.0,27.423
1206,Denmark,Developed,5.21,82.77,129.26,24,Female,Urban,Middle,Both,5.431,Graduate,Arts,4.893,6.769,1.392,3.004,17.014,1,0.412,0.629,0.352,0.241,20.87,2.631,2.071,0,7.772,1,57.465,27.624,88.294,10.0,7.142,3.945,4.314,5.417,33.376,3.415,2.635,39.575,0,0,4.815,58.704,0.0,22.895
1207,Japan,Developed,6.56,93.44,122.38,18,Male,Urban,Middle,Smartphone,7.473,School,NA,5.955,9.839,4.244,11.729,55.127,3,0.84,1.417,1.987,0.868,112.462,9.374,2.191,2,25.894,1,59.497,26.575,81.093,10.0,6.527,5.07,5.448,5.801,115.677,15.413,6.17,94.458,0,0,19.804,56.688,0.0,45.157
1208,Brazil,Developing,25.5,69.07,31.19,19,Male,Urban,Middle,Smartphone,6.277,School,NA,6.767,6.14,4.258,10.749,43.018,3,0.797,1.376,2.085,0.576,101.835,7.857,5.312,2,26.637,1,56.044,22.303,93.692,8.755,4.621,7.277,7.749,8.729,122.965,15.813,5.711,60.179,1,0,18.236,38.2,0.0,38.585
1209,Indonesia,Developing,27.24,68.17,68.45,18,Female,Urban,High,Shared Device,5.672,School,NA,5.311,5.726,3.983,11.004,49.717,1,0.335,1.68,1.968,0.294,73.463,3.398,6.865,0,5.448,1,60.0,23.985,89.803,9.538,5.859,2.902,3.36,1.284,121.646,17.742,5.069,91.25,0,0,12.662,69.518,0.0,28.173
1210,Tanzania,Underdeveloped,49.86,41.4,10.04,19,Female,Urban,Low,Shared Device,6.108,School,NA,6.806,7.531,4.875,12.691,55.851,2,0.333,2.002,2.54,0.23,113.585,10.424,6.395,1,20.713,1,57.049,27.127,100.0,9.411,5.259,4.814,4.427,7.124,132.966,17.001,4.809,13.064,1,0,18.834,60.106,0.0,36.069
1211,Kazakhstan,Developing,31.17,54.76,39.39,20,Female,Urban,Middle,Laptop,4.033,Dropout,NA,3.639,4.946,3.888,12.922,38.821,3,0.309,1.296,2.284,0.172,117.74,10.454,2.511,2,19.362,1,50.442,16.095,81.94,6.603,4.644,5.371,3.883,7.911,112.849,17.313,5.235,87.552,0,1,17.877,50.483,0.0,43.471
1212,Ethiopia,Underdeveloped,38.66,23.59,24.25,24,Male,Rural,High,Shared Device,3.462,Graduate,Law,6.408,6.31,2.616,7.94,36.488,2,0.833,1.322,0.461,0.481,72.539,4.629,4.816,1,11.266,1,54.379,25.44,94.974,9.768,6.37,3.973,2.056,4.719,81.745,5.545,3.151,64.908,0,0,6.34,62.424,0.0,14.198
1213,Bangladesh,Underdeveloped,37.93,39.13,19.06,20,Female,Urban,Middle,Laptop,4.763,Diploma,Business,4.923,5.003,3.981,11.984,55.595,2,0.342,1.962,1.678,0.546,118.468,6.779,6.42,1,24.555,1,47.251,23.476,81.989,6.313,4.963,5.882,6.977,4.11,122.418,16.646,7.202,70.272,0,0,12.854,54.745,0.0,41.068
1214,Kuwait,Developing,33.98,46.91,40.26,24,Male,Rural,Low,Smartphone,5.881,Graduate,Business,7.679,7.566,2.899,7.243,36.432,2,0.923,0.959,1.016,0.708,62.112,2.392,5.734,1,13.217,1,58.628,31.43,89.967,7.818,7.036,4.08,4.675,3.738,94.455,12.335,6.446,33.013,0,1,12.362,66.858,0.0,58.896
1215,India,Developing,21.08,49.23,68.22,25,Female,Rural,Low,Smartphone,2.785,Graduate,Social Sciences,8.338,7.861,1.62,4.968,23.625,1,0.333,0.77,0.517,0.402,35.77,1.976,1.822,0,15.636,1,57.352,31.496,98.098,10.0,6.93,5.082,7.148,4.368,54.033,5.707,2.007,20.36,0,0,6.526,55.381,0.0,19.534
